	labels	reviews
310	1	      페어 플레이 속에서 서로 발전 하고 응원하며 즐겁게 플레이 하는게 스포츠입니다 운동 한다고 힘이 세다고 선배라고 약한 사람 짖밟으며 하는건 스포츠가 아니라  중세시대 콜로세움에서 하던 야만적 행위입니다 
311	1	       라이트는 매번 선발로 나오는 경기를 보면 6이닝을 맥스로 준비를하고 나온 티가 너무난다  시즌초반 득점지원으로 인해 5,6이닝 정도 던지고 3-5실점해도 승리투수 챙겨가는게  개인성적 올리는 손쉬운 방법임을 깨달은것 같다.  간혹 점수를 주거나 뜻대로  안될때 자신에거 화가 냐듯한 액션을 취하는데 다분히  코칭스텝이나 팬 의식해서 욕 안먹기위한 일종의 투지를 나타내는 퍼포먼스로 보인다  아무리 유쾌하다 해도 어제 자신이 투구가 엉망이라 화가났으면 다음경기에 벤치에서  아무일 없었다는듯이 웃고 하기힘들다 승부욕이 있는 선수라면....  오늘도 점수차가 여유가 있었지만 5회초에 삽질을 하면 과감하게 5회 2사라도 교체를  해버려야한다 그래야 매순간 열심히 안하면 안된다 생각할껀데  마음속으로는 점수차가  크니깐 역전만 당하지말자 설마 승리투수 되기 직전에 교체하겠어란 마음이 보인다  그리고 아니나 다를까 5회 마무리하고 괜히 자신에게 화난듯 퍼포먼스하면서 들어간다  레퍼토리가 너무 뻔하다   국내선수뿐 아니라 용병들도 능력없고 카리스마 결단럭 없는감독,코치 호구로 보는거  같아보인다 안타까운 상황이네요  
312	1	       진짜 학교폭력은 당한 사람만 안다  한 번 당하면 성인이 되어서도 평생 동안 저 영향을 벗어나기 위해 노력해야됨.   김유성 너는. 프로 달 자격이 없음  진짜 욕하고 싶은데 참는다. 
313	1	       딱 그짝이다 프런트 말고 그 어디에서도 환영하지 않는다 중학생 때 정학 받기 쉬운줄 아나 사람 고쳐 쓰는 거 아니랬다 인성이 갖추어지지 않은 선수 반성이 없는 선수 필요 없다 계속해서 물 흐릴 것이다  
314	1	       선배라는 미명하에 후배를 괴롭혀 야구까지 접게 만들었다는 여러 소문이 사실이라면... 그게 사실이라면... 아무일도 없었던 것처럼 웃으면서 그 선수를 받아들이는 것이 옳지는 않아 보이네요. 뭔가 불합리적이고 공평하지 않은 것 같은 기분이 들며... 후배를 그렇게 괴롭히면서 히히덕대던 사람이 대중의 인기를 먹으면서 야구를 한다는 것이...뭔가 합리적이지 못하다는 생각이 자꾸 듭니다. 고로 다이너스 관계자분들은 이 점 잘 생각하셔서 잘 처신하시길 바라겠습니다.  
315	1	       Nc다이노스 관계자 여러분 팬들 의견 눈감고 귀막으실겁니까? 김유성 지명철회해주세요. 응원하는 팀이 부끄럽지 않도록 해주세요.  
316	1	       사과가 먼저라는 말?  내가볼땐 시간벌기임  그동안에 잠잠해질거 믿고 사과먼저라고 지껄인듯 
317	1	       박병호 떄문에 야구를 보느데 공을 그런식으로 던져 (일부로) 부상시켜 야구를 못보게 하면 됩니까? 손등 골절로 3주 결장이라는데.. 거기다 감독은 그날 비디오 판독 누가 봐도 손등에 맞았는데... 재수없네요. NC 우승 못하라고 기도합니다. 일부로 그랬죠 그러면 발 받아요. 앞으론 그렇게 하지마세요.  
318	1	       팬들이 이렇게나 원하는데?  김유성 부모에게 돈이라도 받은건가?? 
319	1	       “학폭 논란 김유성 몰랐었다는 NC”<br /br “NC 1순위 김유성 학교폭력 전력 논란…NC는 몰랐다?”<br /br 충격적인 내용이고 사실이다. 몰랐다고 거짓말하는 구단의 책임도 대단히 크다. 실력이 좋다고 학폭을 저지른 인성이 더러운 선수를 보호해선 안된다. 지명을 철회하고 시간을 두고 改過遷善(개과천선)하는지를 두고보자. 撤回(철회)하라! 
320	1	"       피해자 부모도 김군의 앞길을 막고 싶은 마음은 없다고 했다. 다만 진정성있는 사과를 원하는 것으로 보인다. 아래는 엠스플뉴스(https://www.mbcsportsplus.com/news/?mode=view&cate=1&b_idx=99803393.000)에 실린 피해자 부모가 한 말이다. ""솔직히 김유성 선수가 야구를 그만두길 원하는 게 아니다. 올바른 인성을 지닌 사람이 되는 게 먼저라는 걸 깨닫게 해주고 싶었다.""  이 말을 토대로 본다면 김군이 진심어린 사과를 한다면 받아들일 용의가 있음을 알 수 있다. 김군은 자신의 과오에 대한 진정어린 사과를 하여 용서를 받기 바란다. "
321	1	     
322	1	       팀에 들어오지도 않은 학교폭력범 때문에 좋은 날 구단 영상도 못 올리는게 말이 됩니까? 실제로 들어온다면 이보다 큰 피해 주는 일 부지기수로 일어날 거라 생각합니다. 벌써부터 팀에 피해주는 폭력범 지명철회 하세요. 팀이 못하는 건 봐도 폭력범 안고 가는 건 보고싶지 않습니다. 
323	1	       거의 한달전 올시즌 기대없이 포기 하고 접었는데 1차지명이 또 이렇게 만드네요.  구단은 이미 학폭 알아도 문제고 몰라도 문제가 되었습니다.  저도 개인적으로 구단에 건의나 항의할때 공홈은 안본다는걸 알았고 1차 지명 발표났을때 카톡에 건의하니 선수문제는 상담도 받지 않는다 했습니다.  엔씨는 초심을 잃었습니다. 잡아논 물고기 더이싱 미끼 안준다는걸 알았네요.  그래서 접었던 야구에서 김유성 철회전까지 엔시구단 안티를 하겠습니다.  저한명 조용히 떠나면 되지만 주말에 야구도 하고 평일엔 야구보는게 유일한 낙이고 야구 안하는날은 주말 야구장가는게 저희 가족의 작은 행복 이었습니다.  엔시야구로 저희집 4식구는 뭉쳐 있습니다. 저희 딸과 아들은 이미 평생 엔시팬이 되었죠.  그래서 저는 쪽팔리지 않기위해서 작은 노력이라도 할렵니다.  https://www1.president.go.kr/petitions/Temp/dt32jk 
324	1	       가해자는 책임지는게 먼저야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 
325	1	       https://n.news.naver.com/sports/kbaseball/article/477/0000260217 감독이 화해종용하네. 진정한 사과하란다. 진짜웃긴다. NC구단 끝. 
326	1	       엔시야구의 발전을 위해서 감독과 코칭스태프의 근본적인 체제변화없이는 어렵다며 이들의 무능에 대해 그렇게 질타하고 쓴소리를 외쳐왔건만 야구철학 차원을 떠나 엔시구단의 존립가능성 조차 위협할 정도로 최대위기를 자초한 학폭가해자 김유성의 지명 및 안하무인격인 구단의 횡포를 보니 야구경기가 눈에 들어올 여유도 없이 거대한 조직의 비윤리적 형태에 분노를 누르길 없다.  학폭 가해자를 절대 받아들어서는 안되는 의견과 구단의 언행불일치 논란에 대한 수많은 의견들을 보며 엔시팬뿐만 아니라 모든 야구팬 그리고 국민들이 얼마나 이번 사태에 대해 다들 놀라고 한 목소리로 비판하는지 눈과 귀가 있으면 분명 전해졌을 것이다.  내부적으로 어떻게 조치할지 지켜보겠지만 팬으로서  성적이 안 좋은 구단은 힘내라며 죽을 각오로 응원할 수 있지만 조폭구단보다 더 추악한 양아치 구단은 그 어떤 경우라도 지지하고 싶은 마음은 추호도 없다. 아니 프로야구계의 영원한 퇴출을 위해 있는 힘껏 외칠 것이다.  인기구단에 비해 팬층이 얇다고 지금도 설움을 당하는 분위기인데 김유성 지명철회가 하루빨리 나오지 않으면 그나마 꿈과 희망을 품고 응원하던 모든 팬층이 뒤돌아서는건 굳이 강조하지 않아도 알것이다.  다르건 바라지 않는다. 논란에 대해 공식사과문 올리고 프로야구의 건전한 발전을 위해 김유성 지명철회를 빨리 공지하는 것만이 지금의 대혼란을 그나마 수습하고 모든 역량을 잔여경기에 쏟아붓을 수 있음을~~~  
